date,campaign_name,impressions,clicks,conversions,spend
2024-12-22,FB Campaign C,15225,1413,405,778.36
2024-11-17,FB Campaign D,5345,298,19,1106.74
2025-07-05,FB Campaign C,10853,1750,91,1700.8
2025-01-31,FB Campaign D,9361,302,60,878.52
2025-06-29,FB Campaign C,3610,534,74,1136.98
2024-11-15,FB Campaign C,19991,1821,296,1710.81
2024-08-06,FB Campaign C,9714,578,53,363.96
2025-07-05,FB Campaign A,3981,413,27,1898.27
2024-12-09,FB Campaign D,19401,2888,269,1247.22
2025-07-16,FB Campaign A,6136,425,49,1812.65
2024-11-07,FB Campaign D,17908,2427,147,1621.45
2024-08-14,FB Campaign D,4864,874,84,336.55
2024-10-01,FB Campaign B,12828,790,159,1076.12
2025-05-26,FB Campaign A,16126,3111,463,741.7
2024-08-12,FB Campaign A,11322,502,65,1965.45
2025-05-02,FB Campaign C,12826,336,87,742.61
2025-02-12,FB Campaign D,14763,1098,152,1201.29
2024-10-26,FB Campaign A,16873,371,73,1910.36
2024-10-19,FB Campaign D,19084,3636,426,1532.98
2025-02-11,FB Campaign D,6585,410,103,1811.3
2024-09-27,FB Campaign D,6456,193,34,1188.0
2025-05-03,FB Campaign B,5037,986,252,928.1
2025-02-12,FB Campaign A,10139,1435,154,1562.13
2024-10-05,FB Campaign C,14199,1330,300,357.09
2025-04-30,FB Campaign B,10946,2181,530,1766.69
2024-08-11,FB Campaign A,2694,294,28,1410.03
2024-12-26,FB Campaign B,9148,1779,334,609.72
2024-12-11,FB Campaign C,10131,1440,187,1648.77
2025-02-16,FB Campaign D,17078,717,111,1863.64
2025-05-09,FB Campaign C,15140,410,65,1790.92
2024-08-26,FB Campaign A,15414,1112,150,1801.57
2024-09-05,FB Campaign A,7531,1205,131,1902.72
2025-07-03,FB Campaign A,5236,807,58,1036.06
2025-07-03,FB Campaign D,7805,312,91,1094.77
2025-07-08,FB Campaign D,1257,56,7,1360.23
2025-05-05,FB Campaign A,8000,1202,348,321.44
2025-02-24,FB Campaign C,4207,226,34,162.44
2025-06-19,FB Campaign B,8740,655,180,1509.44
2024-12-12,FB Campaign D,17417,262,75,1399.32
2025-02-26,FB Campaign D,9653,1680,226,314.1
2025-07-14,FB Campaign C,18640,264,27,304.2
2025-03-19,FB Campaign B,11903,802,153,337.89
2024-11-13,FB Campaign A,5993,870,90,1252.14
2024-12-28,FB Campaign D,4213,90,10,1999.02
2025-07-08,FB Campaign A,14741,1565,410,671.24
2025-05-23,FB Campaign D,18958,3398,428,1337.84
2025-02-15,FB Campaign B,16491,2635,787,1626.06
2025-03-11,FB Campaign A,18660,3361,929,1949.02
2024-10-11,FB Campaign C,17894,1668,322,1516.67
2025-06-08,FB Campaign A,4995,922,144,657.48
2025-03-01,FB Campaign A,10408,316,60,1355.94
2024-09-01,FB Campaign D,9693,1369,342,1037.32
2024-11-02,FB Campaign D,19531,3113,476,1423.41
2025-07-19,FB Campaign B,5964,332,82,260.01
2025-07-20,FB Campaign B,15876,361,63,1049.17
2025-04-17,FB Campaign C,3819,89,18,180.47
2024-09-04,FB Campaign C,19873,2453,703,466.5
2024-08-18,FB Campaign A,19677,396,50,647.48
2025-01-13,FB Campaign C,3173,494,95,1666.77
2025-05-10,FB Campaign D,15986,2683,469,1433.56
2024-11-02,FB Campaign B,18847,1843,128,778.96
2025-07-06,FB Campaign B,18945,3656,690,1252.58
2024-11-09,FB Campaign C,17958,2551,172,640.9
2024-09-29,FB Campaign B,5024,346,21,1680.55
2025-04-03,FB Campaign C,11720,2133,384,1957.13
2024-10-26,FB Campaign A,3244,528,49,1036.47
2024-10-21,FB Campaign C,8113,414,32,1796.46
2025-07-31,FB Campaign B,5367,110,11,1302.74
2025-02-05,FB Campaign A,12051,556,91,1265.84
2024-10-21,FB Campaign D,7377,1351,366,635.29
2025-03-25,FB Campaign C,18440,2025,382,853.05
2024-09-26,FB Campaign C,4498,223,45,1542.02
2025-05-12,FB Campaign A,16902,649,94,348.98
2024-08-03,FB Campaign D,14953,215,27,450.92
2024-12-08,FB Campaign A,8035,714,194,797.36
2024-09-01,FB Campaign B,17130,801,84,1446.33
2025-01-20,FB Campaign B,12718,1596,335,1364.0
2024-09-03,FB Campaign C,8933,1395,154,1971.41
2024-09-28,FB Campaign B,10362,874,150,378.29
2024-12-06,FB Campaign B,3018,459,49,1768.92
2024-10-22,FB Campaign B,18942,2361,171,688.07
2025-03-31,FB Campaign D,1683,265,31,446.01
2025-07-24,FB Campaign D,9505,1205,96,104.69
2025-02-11,FB Campaign C,6909,1141,242,905.5
2024-12-18,FB Campaign D,15837,1769,526,1502.28
2025-03-11,FB Campaign D,13694,2370,338,684.02
2024-08-11,FB Campaign A,11515,2034,527,660.9
2025-07-11,FB Campaign B,2783,447,127,1580.36
2024-11-04,FB Campaign D,16316,915,166,543.67
2024-09-07,FB Campaign D,8060,673,173,825.06
2025-01-06,FB Campaign C,10075,738,118,1269.43
2024-12-03,FB Campaign B,15245,2898,560,1064.86
2024-12-24,FB Campaign D,9281,1139,318,1293.23
2024-11-28,FB Campaign C,8452,613,112,264.04
2024-08-07,FB Campaign C,4710,196,31,369.79
2025-04-28,FB Campaign D,8988,276,58,1253.3
2025-04-27,FB Campaign C,16300,1414,355,1546.95
2024-08-27,FB Campaign A,3623,552,47,288.28
2024-11-24,FB Campaign D,5340,902,198,1251.22
2025-07-06,FB Campaign D,4958,678,188,930.29
2025-04-28,FB Campaign C,9715,596,33,1088.6
2025-07-16,FB Campaign C,8912,1469,403,1280.21
2024-11-19,FB Campaign B,6950,353,65,1683.06
2024-12-24,FB Campaign A,13014,819,235,782.63
2025-04-29,FB Campaign D,15869,2515,565,344.28
2025-06-27,FB Campaign D,8429,1058,185,826.22
2025-03-18,FB Campaign A,17491,985,119,332.58
2025-04-22,FB Campaign D,4821,593,119,515.09
2025-01-30,FB Campaign A,11898,1849,257,1622.56
2025-04-14,FB Campaign C,3394,284,54,489.01
2025-06-08,FB Campaign B,3021,114,26,242.95
2025-01-25,FB Campaign D,17110,537,153,1107.42
2025-03-22,FB Campaign C,14043,347,69,542.51
2025-03-22,FB Campaign C,9264,902,231,903.9
2025-07-31,FB Campaign A,7101,680,193,1585.06
2024-11-24,FB Campaign A,15890,2455,697,1072.41
2024-09-05,FB Campaign A,19693,2715,320,112.97
2025-02-02,FB Campaign B,10489,1008,193,1399.27
2025-06-22,FB Campaign A,11705,1944,372,671.01
2025-07-22,FB Campaign C,14551,1143,235,538.54
2025-03-26,FB Campaign A,18574,2214,619,188.17
2025-04-13,FB Campaign A,19802,283,33,1737.81
2025-04-27,FB Campaign C,7619,707,56,892.0
2024-09-21,FB Campaign D,2042,262,61,763.3
2024-08-17,FB Campaign D,2646,383,59,910.28
2025-03-25,FB Campaign A,17911,1409,302,727.24
2025-01-03,FB Campaign A,1483,156,32,495.74
2025-05-29,FB Campaign A,6671,1268,345,710.73
2024-12-18,FB Campaign B,9589,1568,311,1141.04
2024-11-12,FB Campaign B,2946,329,58,179.84
2025-07-02,FB Campaign D,8345,95,26,875.93
2025-07-24,FB Campaign B,19050,2395,484,663.42
2025-03-24,FB Campaign B,19604,813,51,464.05
2025-05-23,FB Campaign A,3447,541,135,506.2
2024-08-01,FB Campaign B,4949,881,214,241.69
2024-11-06,FB Campaign D,15787,268,30,1846.08
2025-02-17,FB Campaign B,4977,788,129,710.69
2025-03-22,FB Campaign D,8791,1185,146,980.07
2025-04-02,FB Campaign D,3003,406,94,174.67
2025-07-12,FB Campaign C,8856,122,31,1863.74
2025-07-10,FB Campaign C,6379,594,149,1213.34
2024-09-04,FB Campaign C,18830,905,123,1705.96
2024-09-03,FB Campaign A,19043,3294,563,1690.58
2024-12-02,FB Campaign D,18899,2887,710,536.32
2024-10-19,FB Campaign A,15197,395,26,1231.46
2024-10-12,FB Campaign C,9757,340,73,959.76
2025-06-22,FB Campaign B,2195,311,89,299.35
2025-07-05,FB Campaign A,19751,498,72,1334.94
2025-03-25,FB Campaign B,2333,136,7,1090.44
2024-08-13,FB Campaign A,4387,587,118,878.86
2024-12-08,FB Campaign A,9507,1345,395,1262.64
2025-04-13,FB Campaign C,15986,3184,579,1696.11
2025-07-16,FB Campaign A,14434,1971,548,1110.83
2024-09-05,FB Campaign B,10009,342,42,774.28
2024-09-05,FB Campaign D,4325,190,14,835.19
2025-02-23,FB Campaign C,14489,2092,569,649.01
2024-11-26,FB Campaign B,2744,28,5,1650.01
2025-06-11,FB Campaign D,10735,1502,227,1357.05
2024-08-12,FB Campaign B,15849,904,100,453.84
2024-08-12,FB Campaign C,11067,853,253,1457.83
2025-06-10,FB Campaign C,4678,527,130,1259.78
2024-10-26,FB Campaign A,8083,602,84,697.11
2025-07-19,FB Campaign B,18088,2266,413,1089.46
2024-11-03,FB Campaign D,1552,246,53,1045.13
2024-11-24,FB Campaign A,9823,1636,173,738.65
2025-03-27,FB Campaign C,1629,156,42,755.89
2025-01-20,FB Campaign D,2760,281,66,465.85
2024-10-22,FB Campaign C,11515,480,119,990.98
2025-06-07,FB Campaign A,14018,2583,392,542.62
2025-06-30,FB Campaign C,4447,181,37,1854.18
2025-06-18,FB Campaign B,15698,740,65,579.38
2025-04-03,FB Campaign B,19559,787,196,778.37
2025-07-08,FB Campaign C,7721,1410,174,1190.09
2025-07-23,FB Campaign A,2693,337,85,277.84
2024-08-10,FB Campaign D,3904,191,47,1873.41
2024-08-17,FB Campaign D,16783,1377,383,754.81
2025-02-23,FB Campaign B,13844,403,64,1056.27
2024-08-27,FB Campaign A,19571,1322,249,1764.41
2025-06-29,FB Campaign D,5762,121,32,280.71
2024-10-27,FB Campaign A,19025,2956,208,176.76
2025-04-12,FB Campaign B,11482,1253,193,1644.84
2025-04-06,FB Campaign C,3611,575,94,136.95
2025-06-13,FB Campaign B,4346,846,82,333.56
2025-05-23,FB Campaign C,18944,3668,961,1771.9
2024-10-04,FB Campaign C,5852,477,33,862.03
2025-07-19,FB Campaign B,15275,986,258,387.09
2024-08-26,FB Campaign D,12040,406,61,175.36
2024-08-25,FB Campaign C,17455,1503,254,1133.02
2025-07-23,FB Campaign A,3411,411,107,1300.94
2025-06-02,FB Campaign D,9963,695,162,1502.93
2025-03-16,FB Campaign A,16658,3013,191,1175.82
2025-04-11,FB Campaign C,2119,162,40,260.93
2025-07-08,FB Campaign D,2085,74,11,1935.36
2025-03-15,FB Campaign D,13008,1185,230,665.28
2025-02-15,FB Campaign C,19628,3751,479,687.91
2025-07-05,FB Campaign C,13284,1433,72,1270.16
2025-02-12,FB Campaign A,3589,688,70,172.7
2025-01-03,FB Campaign C,5501,841,90,1971.01
2024-09-29,FB Campaign B,9566,1824,321,996.56
2024-11-04,FB Campaign D,10045,739,135,959.85
2024-10-16,FB Campaign D,6425,324,86,1237.85
2024-10-27,FB Campaign C,2223,426,89,1966.96
2025-03-11,FB Campaign A,7061,320,48,994.52
2024-09-01,FB Campaign A,1880,218,26,1511.01
2024-08-18,FB Campaign D,10984,197,23,660.23
2024-11-28,FB Campaign B,16707,1284,207,823.4
2024-12-08,FB Campaign D,16925,3353,859,1127.75
2024-08-12,FB Campaign B,16289,2172,285,195.54
2024-12-18,FB Campaign C,2523,496,47,1102.64
2025-07-14,FB Campaign C,14574,483,95,665.09
2024-10-13,FB Campaign C,16862,710,169,1408.9
2025-06-13,FB Campaign B,13408,1413,346,515.68
2025-03-02,FB Campaign B,4812,289,26,1219.59
2025-07-13,FB Campaign C,3319,461,79,308.92
2024-08-22,FB Campaign B,13446,1673,303,1791.79
2025-02-03,FB Campaign B,17229,1934,182,1824.95
2025-06-01,FB Campaign A,3607,577,43,489.54
2024-08-14,FB Campaign C,19973,1615,198,1747.29
2025-02-18,FB Campaign A,19807,1958,200,1857.66
2024-12-21,FB Campaign A,19531,3406,605,1276.0
2024-08-22,FB Campaign A,9751,619,122,1987.49
2025-04-30,FB Campaign D,11087,2197,495,496.53
2025-06-11,FB Campaign A,7173,540,129,1210.1
2024-10-15,FB Campaign A,7833,1498,427,1641.14
2025-04-15,FB Campaign D,8823,1365,394,1366.38
2024-09-21,FB Campaign D,5398,754,80,1996.14
2025-06-23,FB Campaign A,7712,708,199,737.8
2024-09-25,FB Campaign C,15035,1995,437,295.48
2024-12-03,FB Campaign A,16438,2933,323,1597.89
2025-01-24,FB Campaign B,1718,89,10,912.37
2025-07-20,FB Campaign C,14202,1018,288,677.69
2025-01-07,FB Campaign C,16788,965,124,1293.97
2024-09-23,FB Campaign B,14376,2553,153,1852.17
2024-10-12,FB Campaign B,1247,221,33,1682.24
2024-08-30,FB Campaign A,19525,847,236,566.48
2025-05-27,FB Campaign B,5715,172,18,1056.99
2024-11-18,FB Campaign D,1671,18,1,657.02
2025-07-27,FB Campaign B,15713,2800,572,828.15
2024-10-06,FB Campaign D,16314,3240,758,131.75
2025-02-15,FB Campaign C,2055,289,66,1160.41
2024-12-24,FB Campaign D,14668,2772,621,550.0
2025-04-17,FB Campaign D,18747,3348,506,172.78
2025-03-12,FB Campaign D,11076,2034,439,1063.08
2025-03-05,FB Campaign B,8050,321,18,1968.07
2024-09-04,FB Campaign B,8004,1224,311,1365.13
2025-07-09,FB Campaign D,14165,873,260,448.01
2024-08-05,FB Campaign D,19416,3277,830,235.67
2025-07-12,FB Campaign C,8051,1086,93,854.43
2024-11-11,FB Campaign D,16139,432,126,850.61
2024-12-07,FB Campaign C,14965,1107,253,1017.46
2024-10-15,FB Campaign C,8506,1203,135,1828.39
2024-11-18,FB Campaign B,17965,1448,109,1809.94
2025-05-25,FB Campaign C,1572,109,14,116.49
2025-02-22,FB Campaign D,5925,988,184,1371.48
2025-05-25,FB Campaign A,15605,2075,374,1090.57
2024-10-26,FB Campaign C,5329,887,113,962.78
2024-09-08,FB Campaign B,13381,1938,490,502.33
2025-07-23,FB Campaign A,12754,1464,419,242.04
2025-05-23,FB Campaign A,13812,548,115,858.09
2024-12-08,FB Campaign D,8951,211,20,670.05
2024-08-17,FB Campaign A,3604,505,40,1893.23
2025-04-19,FB Campaign B,5027,731,132,523.24
2025-06-28,FB Campaign A,17056,2822,420,1218.35
2025-07-29,FB Campaign B,3728,525,66,1703.75
2025-02-13,FB Campaign C,11274,1777,241,1356.55
2025-02-01,FB Campaign A,14894,2308,254,1443.24
2025-06-27,FB Campaign A,1679,131,17,375.62
2025-06-08,FB Campaign B,16942,2972,163,205.88
2024-11-13,FB Campaign D,16534,551,113,1277.34
2024-09-29,FB Campaign B,5907,546,160,534.75
2025-03-28,FB Campaign D,2145,418,94,122.98
2024-12-31,FB Campaign D,13156,1141,333,627.04
2025-06-27,FB Campaign B,2604,91,10,180.04
2024-11-04,FB Campaign A,15983,454,133,549.95
2025-02-14,FB Campaign D,10316,1944,390,592.2
2024-09-04,FB Campaign A,19588,3895,1041,985.27
2025-04-02,FB Campaign D,2628,361,35,480.09
2025-04-09,FB Campaign C,2290,419,21,1586.76
2025-06-19,FB Campaign A,3550,358,74,1404.84
2025-06-15,FB Campaign A,19381,1735,339,225.49
2025-01-04,FB Campaign B,19884,2706,488,407.47
2024-12-11,FB Campaign D,14582,2159,223,125.34
2024-12-21,FB Campaign B,12176,1467,139,638.77
2024-12-27,FB Campaign C,7203,260,15,1617.11
2025-04-30,FB Campaign A,14054,967,62,1023.91
2025-05-10,FB Campaign B,15732,1346,159,433.01
2025-05-26,FB Campaign A,15149,917,122,725.56
2025-06-23,FB Campaign A,6724,1144,172,1631.68
2025-04-24,FB Campaign D,10081,1601,111,368.0
2024-11-05,FB Campaign C,11236,952,231,1951.28
2024-11-19,FB Campaign B,13022,1690,102,166.38
2024-11-16,FB Campaign C,11416,1873,407,131.74
2025-02-25,FB Campaign D,13503,716,111,1214.76
2025-04-28,FB Campaign D,6390,772,112,372.02
2025-03-16,FB Campaign B,14169,1013,269,1573.69
2024-10-11,FB Campaign C,16713,651,89,883.13
2024-08-16,FB Campaign C,2101,40,9,883.13
2024-09-21,FB Campaign D,2832,409,73,1696.58
2024-11-03,FB Campaign B,6807,891,142,1966.16
2025-02-21,FB Campaign A,12079,833,116,999.01
2025-05-05,FB Campaign C,2300,376,36,1756.32
2025-06-04,FB Campaign D,2450,360,25,141.12
2025-07-29,FB Campaign C,2664,463,90,505.15
2024-09-20,FB Campaign C,17598,1560,374,1760.98
2025-02-16,FB Campaign B,18590,2039,236,811.8
2025-06-15,FB Campaign B,12857,988,139,497.85
2024-11-02,FB Campaign D,13694,1621,264,580.55
2025-06-28,FB Campaign C,18232,1743,143,308.58
2025-07-12,FB Campaign D,7258,154,37,1777.08
2024-11-22,FB Campaign C,1785,251,13,679.71
2025-03-19,FB Campaign B,14409,2430,358,121.41
2025-07-03,FB Campaign B,3937,749,213,443.66
2025-04-29,FB Campaign B,1835,293,15,341.64
2025-03-20,FB Campaign D,17104,975,71,783.77
2024-09-03,FB Campaign B,19760,2116,623,336.18
2024-12-03,FB Campaign B,17906,3349,901,849.11
2024-12-17,FB Campaign C,6930,835,66,1430.61
2025-04-15,FB Campaign A,8421,961,69,770.02
2025-03-08,FB Campaign C,16260,1857,369,494.31
2025-06-27,FB Campaign C,5332,333,75,1251.91
2025-01-04,FB Campaign B,19340,3046,745,785.91
2024-10-22,FB Campaign A,13718,806,233,689.69
2024-12-02,FB Campaign C,1140,186,22,727.49
2025-05-15,FB Campaign B,15690,1383,243,1647.57
2024-08-24,FB Campaign C,17371,326,28,300.08
2024-10-07,FB Campaign C,10305,1958,498,1149.58
2024-09-01,FB Campaign D,9518,1884,381,1264.51
2025-05-23,FB Campaign A,17681,956,87,1543.2
2024-09-10,FB Campaign A,14405,513,66,781.41
2025-03-17,FB Campaign B,11879,1694,309,1940.86
2025-01-06,FB Campaign A,13127,1408,389,868.18
2025-06-28,FB Campaign B,1668,304,16,1142.62
2025-06-13,FB Campaign C,17401,352,64,462.97
2025-04-27,FB Campaign A,3918,296,48,1814.36
2025-06-16,FB Campaign D,7422,129,24,1785.42
2025-01-19,FB Campaign D,6132,933,187,1173.55
2024-12-05,FB Campaign C,19991,868,104,492.99
2024-10-29,FB Campaign D,6634,89,18,1083.44
2025-05-25,FB Campaign C,1915,141,26,1569.68
2025-02-01,FB Campaign A,1425,93,16,1696.24
2025-01-18,FB Campaign C,5525,137,25,1314.32
2025-07-19,FB Campaign A,17142,1032,91,1751.97
2025-02-14,FB Campaign C,5174,812,158,1736.16
2025-01-04,FB Campaign B,14276,906,175,124.84
2025-02-17,FB Campaign A,2261,379,98,1682.45
2025-05-19,FB Campaign A,17121,217,56,1473.65
2025-03-10,FB Campaign C,11652,1733,127,1104.45
2025-01-04,FB Campaign D,6844,799,231,1795.67
2025-07-31,FB Campaign D,15605,1077,119,1186.99
2025-08-01,FB Campaign A,19928,268,37,136.92
2024-09-05,FB Campaign B,19792,2986,259,523.6
2025-02-02,FB Campaign B,12737,489,140,463.9
2024-12-19,FB Campaign D,1744,55,14,1238.92
2024-11-26,FB Campaign D,5161,403,52,608.37
2025-03-19,FB Campaign C,11794,1921,245,461.18
2024-12-22,FB Campaign B,14798,342,77,1084.88
2025-06-21,FB Campaign A,6706,1219,88,1752.67
2024-12-31,FB Campaign D,10821,1918,445,297.92
2024-09-01,FB Campaign B,11771,189,15,1307.69
2025-07-11,FB Campaign D,4153,770,95,1784.28
2025-07-16,FB Campaign D,15708,894,83,1713.88
2024-10-15,FB Campaign D,11379,1037,58,225.36
2025-06-03,FB Campaign B,11231,2171,408,1062.84
2025-03-07,FB Campaign B,8067,474,26,618.61
2025-02-24,FB Campaign C,7928,377,27,1463.68
2025-07-29,FB Campaign C,11787,668,129,1911.79
2024-12-04,FB Campaign D,8371,1178,281,712.76
2025-03-10,FB Campaign B,11156,605,95,1790.86
2025-05-09,FB Campaign A,6716,595,69,477.32
2025-04-10,FB Campaign D,16120,168,43,598.39
2024-12-01,FB Campaign C,6413,992,97,698.64
2025-01-16,FB Campaign B,5438,181,48,159.96
2025-07-03,FB Campaign A,19084,2969,174,1286.63
2025-04-08,FB Campaign D,16577,2844,176,1619.75
2025-05-20,FB Campaign A,19523,786,73,1845.65
2025-01-03,FB Campaign D,3208,363,21,982.5
2025-04-14,FB Campaign D,19993,2056,544,328.69
2025-01-31,FB Campaign D,13584,1963,499,1133.25
2025-03-29,FB Campaign B,8663,1022,116,936.53
2025-07-06,FB Campaign B,5835,1056,77,1448.62
2025-03-29,FB Campaign C,11975,803,230,599.99
2024-12-30,FB Campaign D,12138,532,39,744.7
2025-02-25,FB Campaign B,9710,650,147,295.31
2025-07-04,FB Campaign B,4810,908,135,924.98
2025-04-28,FB Campaign B,17955,2805,840,235.76
2025-04-06,FB Campaign B,9289,1085,90,133.35
2025-05-01,FB Campaign B,1260,202,19,1649.19
2024-08-12,FB Campaign B,1072,30,8,1198.12
2025-04-17,FB Campaign D,8426,1445,426,1954.86
2024-10-07,FB Campaign C,13346,2558,682,1482.41
2025-07-23,FB Campaign B,3201,373,104,1516.32
2024-12-22,FB Campaign C,18720,1601,360,1839.12
2025-06-10,FB Campaign C,11160,1793,231,774.91
2024-09-16,FB Campaign A,8601,111,18,281.53
2024-10-28,FB Campaign D,16417,2239,278,322.22
2024-12-31,FB Campaign A,12800,1767,91,1292.96
2024-10-13,FB Campaign D,5951,886,206,300.25
2025-01-21,FB Campaign C,18352,213,19,1772.93
2025-04-13,FB Campaign C,15647,3040,605,550.79
2025-03-11,FB Campaign D,10271,530,156,1709.8
2025-06-30,FB Campaign D,1868,274,19,1374.21
2025-03-24,FB Campaign A,2903,149,35,265.42
2024-11-12,FB Campaign B,11642,2259,537,401.82
2025-06-10,FB Campaign A,7455,301,72,211.9
2024-09-18,FB Campaign A,19287,3595,345,1699.21
2025-02-25,FB Campaign B,18083,2258,490,1153.01
2025-03-13,FB Campaign B,11174,607,46,606.93
2024-12-29,FB Campaign C,8917,1141,193,648.3
2025-01-01,FB Campaign C,15615,654,137,319.76
2024-09-30,FB Campaign B,19920,871,260,1664.98
2025-04-29,FB Campaign B,17788,851,249,1082.86
2024-12-09,FB Campaign C,14696,198,16,793.45
2024-09-11,FB Campaign C,13568,2352,565,510.89
2025-07-14,FB Campaign C,2415,421,102,847.59
2025-03-26,FB Campaign B,4496,85,20,492.86
2024-10-26,FB Campaign D,9706,1006,163,1089.08
2025-07-09,FB Campaign A,14772,2056,414,1970.86
2024-11-13,FB Campaign C,11887,2173,493,186.37
2024-10-17,FB Campaign C,1530,302,50,1942.22
2024-12-17,FB Campaign A,10958,1478,158,299.38
2025-02-16,FB Campaign C,12085,792,117,1148.95
2025-04-19,FB Campaign B,3560,701,86,937.85
2024-12-09,FB Campaign A,4078,242,15,1163.07
2024-11-23,FB Campaign A,3948,186,26,131.57
2025-02-25,FB Campaign A,13430,744,95,1133.18
2025-07-29,FB Campaign D,3256,358,49,1232.65
2025-05-23,FB Campaign D,15483,732,216,1326.08
2024-12-07,FB Campaign A,8805,1092,113,1304.3
2025-04-26,FB Campaign C,13940,2745,496,446.61
2025-05-08,FB Campaign B,3841,765,219,1485.9
2025-05-08,FB Campaign A,14568,1608,430,652.41
2025-07-17,FB Campaign D,4712,155,18,1688.41
2025-05-02,FB Campaign A,19644,314,88,1433.92
2025-03-07,FB Campaign B,19852,1819,302,1784.94
2025-05-31,FB Campaign D,16448,488,24,696.6
2024-12-29,FB Campaign A,5688,294,15,531.67
2024-08-27,FB Campaign A,10193,163,32,1180.72
2024-10-01,FB Campaign A,12329,1517,454,1894.49
2025-04-11,FB Campaign A,4903,378,24,662.37
2025-05-14,FB Campaign C,19720,1173,180,1394.15
2024-12-09,FB Campaign A,1693,133,39,1578.09
2024-11-22,FB Campaign C,15846,1331,229,892.05
2024-11-01,FB Campaign C,10707,1053,130,1572.23
2025-07-31,FB Campaign C,15323,2097,135,1105.98
2024-11-02,FB Campaign D,16748,260,52,676.34
2024-10-20,FB Campaign D,10727,1933,164,1476.59
2025-05-17,FB Campaign D,5541,173,36,1257.99
2025-04-11,FB Campaign C,15236,538,150,756.23
2024-11-09,FB Campaign A,16319,1621,154,1234.55
2024-09-06,FB Campaign A,19899,1970,146,990.42
2025-03-26,FB Campaign C,13596,1898,469,1928.52
2025-04-17,FB Campaign C,14029,2209,124,1045.06
2025-05-26,FB Campaign C,8898,157,20,1915.72
2025-03-19,FB Campaign B,14212,629,181,212.36
2025-05-03,FB Campaign B,13686,2048,139,178.81
2025-03-03,FB Campaign C,14928,2539,448,976.67
2025-04-12,FB Campaign C,6350,603,173,500.5
2025-04-06,FB Campaign C,15106,1734,489,1190.38
2024-08-31,FB Campaign A,14850,1250,77,1070.22
2024-10-21,FB Campaign D,7704,1309,245,1704.75
2024-09-08,FB Campaign D,2132,403,30,1895.15
2025-02-25,FB Campaign D,7674,148,40,1017.89
2024-10-28,FB Campaign A,8178,344,48,1835.38
2024-12-21,FB Campaign B,15844,1632,118,1518.82
2025-02-04,FB Campaign A,19244,588,149,1565.98
2025-08-01,FB Campaign B,3127,31,8,1145.73
2025-05-05,FB Campaign B,13519,1842,350,1727.85
2025-06-22,FB Campaign B,9496,1732,338,425.13
2024-10-21,FB Campaign B,7485,1044,234,1972.42
2025-03-06,FB Campaign A,17035,3283,510,1553.38
2025-03-02,FB Campaign D,7419,960,82,175.21
2024-11-27,FB Campaign D,19201,655,63,285.72
2024-12-20,FB Campaign C,1456,82,23,356.95
2025-08-01,FB Campaign A,5774,592,113,588.68
2024-11-09,FB Campaign A,18450,3392,502,925.15
2025-01-10,FB Campaign D,7494,1339,324,624.8
2024-08-28,FB Campaign D,13546,2293,218,1250.66
2024-11-25,FB Campaign C,18259,1806,295,1809.91
2025-05-09,FB Campaign D,16032,2578,534,1000.72
2024-10-02,FB Campaign C,18842,3435,658,1619.59
2024-12-17,FB Campaign B,8798,1267,244,171.22
2024-12-31,FB Campaign C,4313,696,111,1924.11
2024-11-21,FB Campaign B,10350,1601,310,1431.52
2025-02-22,FB Campaign D,10533,1146,208,1614.62
2024-11-13,FB Campaign D,12819,262,51,1394.43
2024-09-30,FB Campaign A,7045,1402,403,616.21
2025-04-28,FB Campaign C,6039,142,27,1956.4
2025-06-16,FB Campaign B,3292,488,41,408.91
2024-08-24,FB Campaign A,13682,2452,169,1622.87
2025-07-27,FB Campaign A,18146,1796,501,1213.28
2025-01-04,FB Campaign C,9280,874,175,398.8
2024-10-18,FB Campaign A,17155,718,201,967.57
2024-09-21,FB Campaign C,7063,286,36,1734.67
2025-04-15,FB Campaign B,2482,435,57,887.55
2024-10-17,FB Campaign C,2586,331,95,137.54
2024-09-20,FB Campaign A,18225,543,74,407.58
2025-07-17,FB Campaign A,3272,327,91,1997.68
2024-09-17,FB Campaign A,18120,3402,392,885.7
2024-08-10,FB Campaign C,15008,2391,632,1620.49
2025-06-20,FB Campaign D,2619,304,44,973.45
2024-09-12,FB Campaign D,8574,600,158,1805.36
2024-08-24,FB Campaign D,3764,547,110,1968.98
2025-01-19,FB Campaign B,7239,1347,395,1806.81
2025-05-27,FB Campaign A,6584,1082,280,128.83
2024-12-07,FB Campaign A,12110,1888,132,541.88
2025-07-22,FB Campaign C,2527,157,13,1895.41
2025-05-13,FB Campaign D,16205,1239,157,499.14
2025-01-02,FB Campaign D,11198,133,30,1457.55
2025-04-13,FB Campaign D,15609,530,75,1220.78
2025-03-11,FB Campaign B,15904,395,74,624.64
2025-07-10,FB Campaign D,1716,250,72,413.57
2025-05-07,FB Campaign B,10499,196,23,221.27
2025-05-17,FB Campaign D,16974,728,57,803.23
2024-08-27,FB Campaign B,16826,895,136,394.37
2024-08-21,FB Campaign C,17850,940,59,1580.53
2025-04-25,FB Campaign B,13745,565,159,724.46
2025-01-27,FB Campaign D,8996,1613,220,1706.09
2024-08-21,FB Campaign B,6527,376,106,224.08
2025-01-07,FB Campaign A,16912,964,92,537.7
